DZ21,catholic_bg_pct,proj_unity_pct,provenance
N20001642,2.6,43.2,modelled
N20001643,8.7,34.9,modelled
N20001644,4.3,29.2,modelled
N20001645,11.7,8.7,modelled
N20001646,4.9,52.5,modelled
N20001647,8.8,19.6,modelled
N20001648,10.4,14.1,modelled
N20001649,9.9,25.8,modelled
N20001650,7.8,34.6,modelled
N20001651,57.4,80.5,modelled
N20001652,52.3,47.9,modelled
N20001653,78.8,41.9,modelled
N20001654,71.8,70.6,modelled
N20001655,76.3,65.8,modelled
N20001656,80.6,74.9,modelled
N20001657,71.7,61.5,modelled
N20001658,18.3,23.0,modelled
N20001659,61.8,51.7,modelled
N20001660,78.3,77.1,modelled
N20001661,77.5,61.3,modelled
N20001662,71.7,61.3,modelled
N20001663,79.0,61.8,modelled
N20001664,68.4,48.4,modelled
N20001665,87.1,75.6,modelled
N20001666,26.2,25.0,modelled
N20001667,88.6,61.4,modelled
N20001668,77.6,66.7,modelled
N20001669,6.2,41.1,modelled
N20001670,26.8,56.8,modelled
N20001671,33.4,51.1,modelled
N20001672,4.7,25.5,modelled
N20001673,92.3,61.4,modelled
N20001674,16.7,36.2,modelled
N20001675,93.8,76.1,modelled
N20001676,62.6,62.2,modelled
N20001677,92.5,60.2,modelled
N20001678,86.4,73.5,modelled
N20001679,97.3,69.2,modelled
N20001680,92.7,64.7,modelled
N20001681,94.4,92.0,modelled
N20001682,94.7,89.1,modelled
N20001683,88.1,83.6,modelled
N20001684,93.5,80.9,modelled
N20001685,13.3,23.8,modelled
N20001686,12.4,23.3,modelled
N20001687,18.3,38.7,modelled
N20001688,12.9,33.1,modelled
N20001689,18.8,26.1,modelled
N20001690,11.1,36.6,modelled
N20001691,13.7,31.0,modelled
N20001692,16.7,36.5,modelled
N20001693,6.0,31.4,modelled
N20001694,21.1,34.0,modelled
N20001695,12.9,15.7,modelled
N20001696,11.6,32.1,modelled
N20001697,16.8,18.7,modelled
N20001698,19.1,35.6,modelled
N20001699,11.0,31.5,modelled
N20001700,18.1,16.8,modelled
N20001701,17.5,20.3,modelled
N20001702,23.3,44.7,modelled
N20001703,51.4,36.2,modelled
N20001704,7.0,14.2,modelled
N20001705,9.2,10.8,modelled
N20001706,12.2,24.9,modelled
N20001707,6.7,32.7,modelled
N20001708,12.4,41.9,modelled
N20001709,20.1,46.8,modelled
N20001710,16.6,30.0,modelled
N20001711,16.0,48.0,modelled
N20001712,10.0,11.6,modelled
N20001713,10.8,51.7,modelled
N20001714,14.7,27.4,modelled
N20001715,52.6,46.8,modelled
N20001716,42.2,49.4,modelled
N20001717,11.6,35.1,modelled
N20001718,92.6,59.7,modelled
N20001719,96.1,83.3,modelled
N20001720,21.4,41.5,modelled
N20001721,37.6,36.9,modelled
N20001722,50.1,62.4,modelled
N20001723,30.4,48.3,modelled
N20001724,91.9,78.5,modelled
N20001725,68.8,69.1,modelled
N20001726,32.1,44.8,modelled
N20001727,57.8,42.6,modelled
N20001728,87.1,58.8,modelled
N20001729,76.8,67.7,modelled
N20001730,27.6,39.0,modelled
N20001731,57.9,61.4,modelled
N20001732,93.5,79.9,modelled
N20001733,96.4,68.2,modelled
N20001734,93.2,64.5,modelled
N20001735,86.4,65.9,modelled
N20001736,94.9,54.5,modelled
N20001737,91.9,57.0,modelled
N20001738,90.7,71.0,modelled
N20001739,94.4,62.0,modelled
N20001740,90.8,62.3,modelled
N20001741,88.9,60.4,modelled
N20001742,95.5,69.4,modelled
N20001743,71.7,54.9,modelled
N20001744,92.0,58.0,modelled
N20001745,93.1,53.8,modelled
N20001746,95.9,55.2,modelled
N20001747,94.0,74.7,modelled
N20001748,92.9,64.4,modelled
N20001749,96.2,73.6,modelled
N20001750,87.1,28.7,modelled
N20001751,95.8,64.6,modelled
N20001752,97.0,61.5,modelled
N20001753,96.0,58.2,modelled
N20001754,9.0,16.6,modelled
N20001755,97.6,68.3,modelled
N20001756,78.1,40.5,modelled
N20001757,93.4,85.2,modelled
N20001758,93.7,68.9,modelled
N20001759,95.7,78.9,modelled
N20001760,97.7,78.2,modelled
N20001761,90.3,65.8,modelled
N20001762,96.4,61.8,modelled
N20001763,94.6,80.1,modelled
N20001764,89.6,63.4,modelled
N20001765,94.3,65.6,modelled
N20001766,94.0,63.3,modelled
N20001767,77.7,66.6,modelled
N20001768,83.5,70.7,modelled
N20001769,94.9,66.4,modelled
N20001770,97.4,73.4,modelled
N20001771,89.3,65.7,modelled
N20001772,90.8,81.1,modelled
N20001773,95.7,77.0,modelled
N20001774,94.9,86.5,modelled
N20001775,91.4,64.8,modelled
N20001776,96.5,69.9,modelled
N20001777,93.2,77.6,modelled
N20001778,96.4,62.2,modelled
N20001779,94.1,65.6,modelled
N20001780,96.3,61.2,modelled
N20001781,90.6,74.4,modelled
N20001782,96.8,69.5,modelled
N20001783,95.9,66.5,modelled
N20001784,87.2,64.6,modelled
N20001785,97.9,79.6,modelled
N20001786,94.6,75.3,modelled
N20001787,87.5,64.1,modelled
N20001788,96.6,61.5,modelled
N20001789,78.7,38.7,modelled
N20001790,71.5,71.0,modelled
N20001791,88.4,70.2,modelled
N20001792,95.3,68.8,modelled
N20001793,76.6,67.5,modelled
N20001794,72.0,64.0,modelled
N20001795,83.4,62.2,modelled
N20001796,92.6,67.7,modelled
N20001797,71.3,39.2,modelled
N20001798,87.3,50.4,modelled
N20001799,92.6,62.8,modelled
N20001800,81.2,65.7,modelled
N20001801,83.9,30.5,modelled
N20001802,83.1,56.9,modelled
N20001803,88.7,68.3,modelled
N20001804,91.7,60.2,modelled
N20001805,91.9,62.7,modelled
N20001806,92.8,65.7,modelled
N20001807,91.2,71.6,modelled
N20001808,96.5,96.0,modelled
N20001809,92.7,75.0,modelled
N20001810,95.1,67.5,modelled
N20001811,93.9,89.5,modelled
N20001812,85.4,66.0,modelled
N20001813,91.7,83.7,modelled
N20001814,98.1,56.0,modelled
N20001815,93.4,92.0,modelled
N20001816,94.0,70.3,modelled
N20001817,91.5,64.6,modelled
N20001818,90.4,88.2,modelled
N20001819,95.7,72.5,modelled
N20001820,94.4,76.5,modelled
N20001821,96.4,63.1,modelled
N20001822,97.9,76.6,modelled
N20001823,89.4,97.3,modelled
N20001824,95.2,69.6,modelled
N20001825,92.0,63.1,modelled
N20001826,91.7,52.5,modelled
N20001827,92.5,62.7,modelled
N20001828,93.3,76.5,modelled
N20001829,94.8,68.7,modelled
N20001830,98.4,81.8,modelled
N20001831,93.8,61.8,modelled
N20001832,89.6,82.4,modelled
N20001833,88.7,75.3,modelled
N20001834,93.7,70.8,modelled
N20001835,96.5,69.2,modelled
N20001836,97.3,78.2,modelled
N20001837,96.4,73.8,modelled
N20001838,93.7,68.7,modelled
N20001839,96.6,75.5,modelled
N20001840,89.3,67.2,modelled
N20001841,93.5,71.5,modelled
N20001842,98.2,80.5,modelled
N20001843,93.3,72.7,modelled
N20001844,95.5,72.4,modelled
N20001845,97.4,79.9,modelled
N20001846,98.4,62.1,modelled
N20001847,93.7,71.8,modelled
N20001848,96.2,67.9,modelled
N20001849,91.2,78.2,modelled
N20001850,58.0,37.9,modelled
N20001851,69.7,44.1,modelled
N20001852,31.8,44.1,modelled
N20001853,12.0,18.6,modelled
N20001854,48.8,61.5,modelled
N20001855,42.9,36.9,modelled
N20001856,7.0,41.2,modelled
N20001857,14.3,30.0,modelled
N20001858,70.3,64.2,modelled
N20001859,50.9,35.5,modelled
N20001860,56.0,42.4,modelled
N20001861,70.3,83.3,modelled
N20001862,22.6,20.2,modelled
N20001863,44.2,57.7,modelled
N20001864,28.1,27.8,modelled
N20001865,26.1,36.6,modelled
N20001866,13.3,24.9,modelled
N20001867,45.7,52.1,modelled
N20001868,17.1,33.8,modelled
N20001869,11.4,37.0,modelled
N20001870,60.0,34.4,modelled
N20001871,36.3,43.7,modelled
N20001872,58.8,45.0,modelled
N20001873,26.3,43.4,modelled
N20001874,74.2,63.6,modelled
N20001875,31.8,48.8,modelled
N20001876,8.4,21.1,modelled
N20001877,64.6,48.4,modelled
N20001878,51.7,55.3,modelled
N20001879,27.0,18.4,modelled
N20001880,17.8,51.9,modelled
N20001881,88.1,89.0,modelled
N20001882,64.7,65.5,modelled
N20001883,81.0,56.2,modelled
N20001884,58.4,58.0,modelled
N20001885,53.2,51.1,modelled
N20001886,56.8,38.8,modelled
N20001887,93.3,76.4,modelled
N20001888,55.6,52.7,modelled
N20001889,85.4,74.6,modelled
N20001890,95.5,65.9,modelled
N20001891,66.5,51.5,modelled
N20001892,92.6,68.8,modelled
N20001893,11.5,29.9,modelled
N20001894,21.5,31.6,modelled
N20001895,76.9,52.8,modelled
N20001896,89.6,57.1,modelled
N20001897,20.7,39.6,modelled
N20001898,21.8,33.0,modelled
N20001899,4.5,4.3,modelled
N20001900,79.1,62.5,modelled
N20001901,91.4,71.8,modelled
N20001902,27.9,41.6,modelled
N20001903,48.9,48.9,modelled
N20001904,87.1,67.0,modelled
N20001905,5.2,26.7,modelled
N20001906,92.7,83.1,modelled
N20001907,41.9,49.5,modelled
N20001908,52.2,50.6,modelled
N20001909,91.3,64.3,modelled
N20001910,76.4,57.6,modelled
N20001911,85.4,76.0,modelled
N20001912,83.9,73.6,modelled
N20001913,81.6,61.4,modelled
N20001914,61.8,54.2,modelled
N20001915,59.8,65.5,modelled
N20001916,58.2,48.8,modelled
N20001917,49.7,48.5,modelled
N20001918,51.8,46.5,modelled
N20001919,64.0,62.2,modelled
N20001920,60.2,41.6,modelled
N20001921,62.0,52.1,modelled
N20001922,30.9,32.3,modelled
N20001923,78.2,66.6,modelled
N20001924,91.1,68.6,modelled
N20001925,88.5,47.9,modelled
N20001926,79.4,69.9,modelled
N20001927,73.7,63.5,modelled
N20001928,53.7,57.9,modelled
N20001929,46.8,62.4,modelled
N20001930,11.2,29.8,modelled
N20001931,6.4,32.7,modelled
N20001932,5.8,7.7,modelled
N20001933,5.3,29.3,modelled
N20001934,10.2,42.8,modelled
N20001935,47.6,38.1,modelled
N20001936,52.3,55.4,modelled
N20001937,58.1,58.5,modelled
N20001938,80.2,58.3,modelled
N20001939,9.0,35.7,modelled
N20001940,8.6,9.3,modelled
N20001941,7.3,17.9,modelled
N20001942,85.1,61.0,modelled
N20001943,71.5,63.0,modelled
N20001944,73.3,51.4,modelled
N20001945,32.4,35.0,modelled
N20001946,58.4,59.7,modelled
N20001947,21.1,39.9,modelled
N20001948,18.9,28.4,modelled
N20001949,63.7,65.3,modelled
N20001950,21.8,31.3,modelled
N20001951,47.8,39.7,modelled
N20001952,15.5,51.4,modelled
N20001953,94.9,78.3,modelled
N20001954,63.0,51.3,modelled
N20001955,12.1,28.8,modelled
N20001956,87.4,73.9,modelled
N20001957,42.4,46.0,modelled
N20001958,21.9,37.9,modelled
N20001959,61.1,61.2,modelled
N20001960,82.0,71.1,modelled
N20001961,58.6,56.6,modelled
N20001962,86.8,63.5,modelled
N20001963,84.5,49.5,modelled
N20001964,90.9,83.0,modelled
N20001965,82.1,45.4,modelled
N20001966,89.5,66.5,modelled
N20001967,94.3,94.8,modelled
N20001968,86.4,76.1,modelled
N20001969,88.5,48.8,modelled
N20001970,95.1,62.3,modelled
N20001971,72.7,64.1,modelled
N20001972,92.6,58.9,modelled
N20001973,92.0,74.8,modelled
N20001974,93.0,69.7,modelled
N20001975,96.8,50.0,modelled
N20001976,94.8,62.1,modelled
N20001977,89.3,55.8,modelled
N20001978,96.0,74.9,modelled
N20001979,94.5,77.7,modelled
N20001980,87.6,70.7,modelled
N20001981,98.1,63.2,modelled
N20001982,93.8,46.5,modelled
N20001983,95.2,74.8,modelled
N20001984,94.5,70.2,modelled
N20001985,92.5,65.4,modelled
N20001986,95.6,60.9,modelled
N20001987,92.2,70.9,modelled
N20001988,68.9,63.9,modelled
N20001989,73.1,59.1,modelled
N20001990,62.4,54.0,modelled
N20001991,65.5,56.9,modelled
N20001992,67.1,64.5,modelled
N20001993,82.2,51.4,modelled
N20001994,91.5,57.3,modelled
N20001995,90.1,71.4,modelled
N20001996,96.2,96.7,modelled
N20001997,93.5,74.9,modelled
N20001998,85.7,85.5,modelled
N20001999,97.0,81.0,modelled
N20002000,60.6,48.7,modelled
N20002001,68.8,42.2,modelled
N20002002,67.3,45.5,modelled
N20002003,93.6,72.7,modelled
N20002004,75.9,64.3,modelled
N20002005,81.0,55.5,modelled
N20002006,66.1,59.1,modelled
N20002007,34.8,38.7,modelled
N20002008,30.0,35.6,modelled
N20002009,64.5,53.8,modelled
N20002010,39.3,43.5,modelled
N20002011,57.8,58.0,modelled
N20002012,89.0,62.2,modelled
N20002013,52.5,67.2,modelled
N20002014,85.2,69.2,modelled
N20002015,24.6,20.8,modelled
N20002016,55.2,56.2,modelled
N20002017,39.2,14.4,modelled
N20002018,79.6,96.3,modelled
N20002019,58.3,55.7,modelled
N20002020,42.0,51.3,modelled
N20002021,34.2,46.6,modelled
N20002022,19.0,21.2,modelled
N20002023,84.9,76.9,modelled
N20002024,15.1,10.0,modelled
N20002025,29.6,34.4,modelled
N20002026,85.3,66.2,modelled
N20002027,26.6,50.4,modelled
N20002028,23.7,25.8,modelled
N20002029,33.5,42.0,modelled
N20002030,18.8,18.8,modelled
N20002031,52.9,56.7,modelled
N20002032,30.8,48.7,modelled
N20002033,28.9,34.3,modelled
N20002034,49.0,48.1,modelled
N20002035,42.5,32.9,modelled
N20002036,46.8,55.5,modelled
N20002037,81.3,68.9,modelled
N20002038,96.3,72.7,modelled
N20002039,43.8,50.1,modelled
N20002040,77.7,55.9,modelled
N20002041,54.3,56.7,modelled
N20002042,84.6,54.4,modelled
N20002043,76.0,38.3,modelled
N20002044,72.3,61.3,modelled
N20002045,78.2,51.3,modelled
N20002046,68.3,61.5,modelled
N20002047,73.0,67.0,modelled
N20002048,89.9,73.4,modelled
N20002049,87.2,78.6,modelled
N20002050,63.3,68.3,modelled
N20002051,74.1,59.8,modelled
N20002052,57.7,61.2,modelled
N20002053,82.2,65.3,modelled
N20002054,88.9,78.8,modelled
N20002055,72.9,65.9,modelled
N20002056,77.1,69.6,modelled
N20002057,54.6,53.2,modelled
N20002058,82.5,68.5,modelled
N20002059,85.7,42.1,modelled
N20002060,81.1,61.9,modelled
N20002061,42.5,38.6,modelled
N20002062,69.9,42.2,modelled
N20002063,72.4,46.0,modelled
N20002064,69.7,58.8,modelled
N20002065,30.2,28.5,modelled
N20002066,88.5,58.0,modelled
N20002067,70.0,54.7,modelled
N20002068,49.5,56.7,modelled
N20002069,64.7,58.3,modelled
N20002070,56.8,58.3,modelled
N20002071,55.6,41.2,modelled
N20002072,56.3,58.2,modelled
N20002073,47.5,52.0,modelled
N20002074,89.2,82.5,modelled
N20002075,76.7,55.5,modelled
N20002076,83.8,66.6,modelled
N20002077,89.8,61.8,modelled
N20002078,75.5,56.8,modelled
N20002079,90.0,72.1,modelled
N20002080,64.2,61.9,modelled
N20002081,41.2,41.0,modelled
N20002082,14.0,34.6,modelled
N20002083,26.3,20.0,modelled
N20002084,31.6,36.4,modelled
N20002085,60.0,40.5,modelled
N20002086,78.5,54.3,modelled
N20002087,54.6,67.3,modelled
N20002088,66.8,53.2,modelled
N20002089,75.8,42.8,modelled
N20002090,54.3,38.5,modelled
N20002091,77.3,57.3,modelled
N20002092,60.8,30.5,modelled
N20002093,48.7,43.5,modelled
N20002094,69.7,55.0,modelled
N20002095,86.2,67.1,modelled
N20002096,73.6,60.0,modelled
N20002097,48.3,38.5,modelled
N20002098,64.0,47.0,modelled
N20002099,64.3,51.7,modelled
N20002100,53.4,60.5,modelled
N20002101,70.1,54.0,modelled
N20002102,54.1,33.0,modelled
N20002103,67.5,60.7,modelled
N20002104,62.3,40.3,modelled
N20002105,49.6,24.8,modelled
N20002106,54.0,47.3,modelled
N20002107,54.8,28.2,modelled
N20002108,40.1,34.8,modelled
N20002109,42.4,54.4,modelled
N20002110,28.8,49.1,modelled
N20002111,51.2,49.3,modelled
N20002112,61.9,40.5,modelled
N20002113,55.1,31.1,modelled
N20002114,69.4,61.8,modelled
N20002115,80.6,52.3,modelled
N20002116,59.9,60.3,modelled
N20002117,11.4,17.1,modelled
N20002118,15.2,32.5,modelled
N20002119,13.4,35.2,modelled
N20002120,30.7,24.0,modelled
N20002121,41.3,41.4,modelled
N20002122,39.7,54.7,modelled
N20002123,24.0,35.2,modelled
N20002124,82.8,66.5,modelled
N20002125,56.8,47.7,modelled
N20002126,25.6,11.5,modelled
N20002127,21.5,41.2,modelled
N20002128,91.8,75.2,modelled
N20002129,60.8,66.4,modelled
N20002130,26.7,32.1,modelled
N20002131,90.0,63.1,modelled
N20002132,74.5,62.6,modelled
N20002133,72.2,72.3,modelled
N20002134,77.4,66.0,modelled
N20002135,62.2,31.0,modelled
N20002136,64.5,27.8,modelled
N20002137,85.5,75.6,modelled
N20002138,78.2,55.1,modelled
N20002139,36.2,36.6,modelled
N20002140,9.7,23.4,modelled
N20002141,9.0,29.7,modelled
N20002142,54.5,60.7,modelled
N20002143,8.2,13.8,modelled
N20002144,74.7,69.8,modelled
N20002145,40.9,55.3,modelled
N20002146,71.1,65.2,modelled
N20002147,27.6,31.1,modelled
N20002148,43.2,40.6,modelled
N20002149,62.4,47.3,modelled
N20002150,18.4,26.6,modelled
N20002151,53.0,40.2,modelled
N20002152,61.8,47.4,modelled
N20002153,33.3,21.7,modelled
N20002154,76.6,52.3,modelled
N20002155,62.9,59.6,modelled
N20002156,64.7,60.5,modelled
N20002157,78.7,64.5,modelled
N20002158,44.5,42.8,modelled
N20002159,89.2,75.7,modelled
N20002160,81.0,67.4,modelled
N20002161,60.4,58.6,modelled
N20002162,80.9,84.2,modelled
N20002163,79.3,73.0,modelled
N20002164,57.5,61.1,modelled
N20002165,47.5,49.0,modelled
N20002166,82.4,79.8,modelled
N20002167,84.4,71.3,modelled
N20002168,54.8,41.1,modelled
N20002169,72.9,47.6,modelled
N20002170,79.8,58.2,modelled
N20002171,71.2,66.1,modelled
N20002172,74.7,36.9,modelled
N20002173,77.5,70.5,modelled
N20002174,67.9,62.9,modelled
N20002175,74.0,74.3,modelled
N20002176,71.4,52.5,modelled
N20002177,72.4,56.3,modelled
N20002178,82.3,73.5,modelled
N20002179,84.6,78.8,modelled
N20002180,46.6,47.2,modelled
N20002181,49.0,58.9,modelled
N20002182,76.1,56.1,modelled
N20002183,86.6,54.9,modelled
N20002184,69.6,62.1,modelled
N20002185,84.8,51.4,modelled
N20002186,70.1,68.7,modelled
N20002187,90.0,63.5,modelled
N20002188,81.5,34.1,modelled
N20002189,63.4,51.1,modelled
N20002190,85.9,78.2,modelled
N20002191,89.7,51.5,modelled
N20002192,62.2,53.1,modelled
N20002193,78.6,64.0,modelled
N20002194,91.5,49.7,modelled
N20002195,65.6,45.0,modelled
N20002196,55.7,34.9,modelled
N20002197,29.5,42.5,modelled
N20002198,82.1,63.4,modelled
N20002199,65.0,40.3,modelled
N20002200,12.1,33.1,modelled
N20002201,27.0,16.0,modelled
N20002202,85.3,53.5,modelled
N20002203,91.6,63.8,modelled
N20002204,90.3,85.5,modelled
N20002205,87.3,83.6,modelled
N20002206,24.5,21.4,modelled
N20002207,51.5,50.3,modelled
N20002208,69.9,50.5,modelled
N20002209,35.7,32.4,modelled
N20002210,93.2,63.8,modelled
N20002211,62.7,46.3,modelled
N20002212,83.1,51.5,modelled
N20002213,78.6,62.5,modelled
N20002214,91.5,66.1,modelled
N20002215,86.9,57.6,modelled
N20002216,77.1,54.0,modelled
N20002217,13.2,10.0,modelled
N20002218,66.3,47.3,modelled
N20002219,81.0,79.2,modelled
N20002220,68.8,63.0,modelled
N20002221,70.2,66.7,modelled
N20002222,44.7,40.0,modelled
N20002223,92.6,62.1,modelled
N20002224,97.5,75.7,modelled
N20002225,85.9,58.3,modelled
N20002226,55.4,40.2,modelled
N20002227,37.4,43.8,modelled
N20002228,96.3,51.9,modelled
N20002229,91.4,65.1,modelled
N20002230,71.0,61.7,modelled
N20002231,95.8,91.0,modelled
N20002232,60.8,46.7,modelled
N20002233,75.2,77.6,modelled
N20002234,74.9,50.5,modelled
N20002235,89.9,77.8,modelled
N20002236,76.4,71.9,modelled
N20002237,94.4,88.7,modelled
N20002238,90.6,63.2,modelled
N20002239,86.2,61.7,modelled
N20002240,96.3,90.9,modelled
N20002241,92.4,72.9,modelled
N20002242,69.9,58.6,modelled
N20002243,75.6,67.5,modelled
N20002244,65.6,50.7,modelled
N20002245,52.1,44.7,modelled
N20002246,32.2,42.1,modelled
N20002247,61.8,72.9,modelled
N20002248,90.9,75.3,modelled
N20002249,49.7,60.7,modelled
N20002250,64.6,49.2,modelled
N20002251,92.0,65.2,modelled
N20002252,18.2,21.4,modelled
N20002253,21.4,10.7,modelled
N20002254,17.1,28.5,modelled
N20002255,16.4,26.5,modelled
N20002256,23.3,27.5,modelled
N20002257,40.7,35.8,modelled
N20002258,12.5,36.4,modelled
N20002259,5.7,1.6,modelled
N20002260,13.6,17.6,modelled
N20002261,13.1,29.3,modelled
N20002262,13.3,7.4,modelled
N20002263,25.1,30.6,modelled
N20002264,18.4,28.0,modelled
N20002265,15.0,26.5,modelled
N20002266,21.5,29.2,modelled
N20002267,20.0,36.8,modelled
N20002268,20.6,16.4,modelled
N20002269,12.2,24.3,modelled
N20002270,22.2,20.4,modelled
N20002271,21.4,45.3,modelled
N20002272,26.2,18.1,modelled
N20002273,24.3,24.6,modelled
N20002274,13.8,16.8,modelled
N20002275,23.0,19.5,modelled
N20002276,28.7,43.3,modelled
N20002277,13.9,17.6,modelled
N20002278,10.1,20.9,modelled
N20002279,16.7,33.3,modelled
N20002280,13.7,15.8,modelled
N20002281,15.4,22.3,modelled
N20002282,13.5,25.3,modelled
N20002283,16.1,36.3,modelled
N20002284,10.8,19.8,modelled
N20002285,9.0,10.3,modelled
N20002286,9.5,49.8,modelled
N20002287,43.0,34.6,modelled
N20002288,89.5,75.9,modelled
N20002289,59.1,50.8,modelled
N20002290,89.2,59.2,modelled
N20002291,79.4,60.4,modelled
N20002292,91.9,82.9,modelled
N20002293,66.0,37.4,modelled
N20002294,36.7,55.7,modelled
N20002295,62.1,43.8,modelled
N20002296,36.4,43.3,modelled
N20002297,39.2,34.0,modelled
N20002298,25.8,34.8,modelled
N20002299,41.4,40.6,modelled
N20002300,25.5,41.9,modelled
N20002301,12.9,22.3,modelled
N20002302,16.5,26.0,modelled
N20002303,25.2,26.4,modelled
N20002304,17.4,34.5,modelled
N20002305,57.4,52.8,modelled
N20002306,54.2,40.2,modelled
N20002307,51.6,12.3,modelled
N20002308,57.3,66.2,modelled
N20002309,48.0,44.8,modelled
N20002310,45.8,36.9,modelled
N20002311,16.8,31.1,modelled
N20002312,44.4,66.6,modelled
N20002313,10.2,16.6,modelled
N20002314,13.9,27.9,modelled
N20002315,13.4,16.1,modelled
N20002316,11.2,16.9,modelled
N20002317,18.7,19.1,modelled
N20002318,41.9,28.5,modelled
N20002319,19.8,38.8,modelled
N20002320,12.6,26.1,modelled
N20002321,8.6,21.9,modelled
N20002322,6.8,22.3,modelled
N20002323,8.8,15.4,modelled
N20002324,9.0,8.5,modelled
N20002325,7.9,11.8,modelled
N20002326,25.8,35.8,modelled
N20002327,12.5,21.9,modelled
N20002328,11.2,4.7,modelled
N20002329,6.9,22.4,modelled
N20002330,19.4,21.9,modelled
N20002331,39.2,59.3,modelled
N20002332,5.7,16.9,modelled
N20002333,17.5,20.6,modelled
N20002334,9.3,14.1,modelled
N20002335,21.3,15.9,modelled
N20002336,18.5,7.9,modelled
N20002337,8.5,18.3,modelled
N20002338,22.1,42.3,modelled
N20002339,13.3,37.8,modelled
N20002340,13.4,15.4,modelled
N20002341,16.5,19.3,modelled
N20002342,26.7,42.9,modelled
N20002343,19.1,9.2,modelled
N20002344,23.5,21.5,modelled
N20002345,16.0,17.2,modelled
N20002346,24.6,31.7,modelled
N20002347,13.4,20.6,modelled
N20002348,22.3,34.6,modelled
N20002349,26.6,41.6,modelled
N20002350,23.0,48.0,modelled
N20002351,34.0,52.0,modelled
N20002352,19.9,47.2,modelled
N20002353,29.5,35.0,modelled
N20002354,36.7,24.2,modelled
N20002355,49.8,35.1,modelled
N20002356,46.6,24.4,modelled
N20002357,42.8,15.6,modelled
N20002358,41.1,37.4,modelled
N20002359,42.6,27.3,modelled
N20002360,27.7,41.9,modelled
N20002361,57.1,47.2,modelled
N20002362,31.0,37.3,modelled
N20002363,29.8,31.7,modelled
N20002364,42.2,39.0,modelled
N20002365,19.5,20.0,modelled
N20002366,22.0,31.5,modelled
N20002367,38.1,44.1,modelled
N20002368,16.2,25.8,modelled
N20002369,27.0,31.1,modelled
N20002370,7.3,37.8,modelled
N20002371,10.0,20.0,modelled
N20002372,27.1,26.9,modelled
N20002373,28.2,27.2,modelled
N20002374,11.0,23.6,modelled
N20002375,9.0,40.8,modelled
N20002376,18.6,9.1,modelled
N20002377,66.5,53.6,modelled
N20002378,61.1,53.6,modelled
N20002379,10.5,18.3,modelled
N20002380,5.2,13.1,modelled
N20002381,43.1,48.9,modelled
N20002382,6.4,20.5,modelled
N20002383,34.7,30.1,modelled
N20002384,16.8,23.4,modelled
N20002385,72.0,58.4,modelled
N20002386,7.7,23.6,modelled
N20002387,35.9,40.9,modelled
N20002388,6.6,40.7,modelled
N20002389,63.7,48.2,modelled
N20002390,51.7,43.3,modelled
N20002391,49.2,24.3,modelled
N20002392,64.4,52.9,modelled
N20002393,33.7,39.0,modelled
N20002394,16.1,23.2,modelled
N20002395,70.2,68.6,modelled
N20002396,32.3,29.7,modelled
N20002397,30.5,29.0,modelled
N20002398,40.2,62.9,modelled
N20002399,39.9,44.2,modelled
N20002400,24.7,71.3,modelled
N20002401,27.9,41.6,modelled
N20002402,28.9,74.5,modelled
N20002403,22.1,30.5,modelled
N20002404,17.7,46.4,modelled
N20002405,26.8,70.8,modelled
N20002406,40.1,36.4,modelled
N20002407,12.0,12.5,modelled
N20002408,25.7,26.8,modelled
N20002409,15.5,18.1,modelled
N20002410,20.1,43.9,modelled
N20002411,26.8,19.8,modelled
N20002412,33.3,11.9,modelled
N20002413,23.1,21.7,modelled
N20002414,21.8,32.0,modelled
N20002415,20.6,25.7,modelled
N20002416,16.0,15.6,modelled
N20002417,18.1,17.5,modelled
N20002418,25.5,1.0,modelled
N20002419,30.4,32.4,modelled
N20002420,22.9,34.2,modelled
N20002421,28.3,16.7,modelled
N20002422,24.5,10.5,modelled
N20002423,24.3,28.6,modelled
N20002424,30.8,24.5,modelled
N20002425,24.9,23.3,modelled
N20002426,20.9,22.0,modelled
N20002427,24.9,35.7,modelled
N20002428,15.4,23.8,modelled
N20002429,5.2,30.8,modelled
N20002430,28.9,35.1,modelled
N20002431,8.7,24.2,modelled
N20002432,12.4,37.8,modelled
N20002433,19.8,38.3,modelled
N20002434,6.0,28.0,modelled
N20002435,19.2,40.1,modelled
N20002436,18.7,29.3,modelled
N20002437,22.7,37.1,modelled
N20002438,10.7,8.7,modelled
N20002439,18.7,29.8,modelled
N20002440,7.5,9.4,modelled
N20002441,14.6,10.3,modelled
N20002442,11.5,19.5,modelled
N20002443,9.0,11.6,modelled
N20002444,11.5,32.1,modelled
N20002445,12.7,23.5,modelled
N20002446,5.8,27.1,modelled
N20002447,9.4,17.4,modelled
N20002448,14.2,21.1,modelled
N20002449,6.6,11.8,modelled
N20002450,13.9,20.0,modelled
N20002451,5.9,20.1,modelled
N20002452,13.3,30.9,modelled
N20002453,17.5,42.0,modelled
N20002454,19.3,50.3,modelled
N20002455,25.3,37.4,modelled
N20002456,57.6,48.2,modelled
N20002457,49.1,44.0,modelled
N20002458,55.0,39.5,modelled
N20002459,45.5,50.0,modelled
N20002460,42.5,24.4,modelled
N20002461,41.9,47.4,modelled
N20002462,26.2,45.1,modelled
